Customer ID,Recency,Frequency,Monetary,Recency_score,Frequency_score,Monetary_score,RFM_SCORE,Segment
14741,10,59,1377,5,4,4,544,Champions
14744,15,26,1091,4,2,4,424,Potential Loyalists
14745,111,69,1185,2,4,4,244,At Risk
14747,248,18,315,1,2,2,122,Hibernating
14748,28,89,1373,4,4,4,444,Loyal Customers
14752,42,5,387,3,1,2,312,About to Sleep
14753,86,30,549,2,3,3,233,At Risk
14754,43,41,622,3,3,3,333,Need Attention
14755,8,235,4903,5,5,5,555,Champions
14756,14,38,718,4,3,3,433,Potential Loyalists
14757,74,19,412,2,2,2,222,Hibernating
14758,143,71,1444,2,4,4,244,At Risk
14759,3,102,1570,5,4,4,544,Champions
14760,296,5,86,1,1,1,111,Hibernating
14761,57,11,251,3,1,2,312,About to Sleep
14762,262,21,295,1,2,2,122,Hibernating
14764,45,6,276,3,1,2,312,About to Sleep
14765,28,39,231,4,3,1,431,Potential Loyalists
14766,7,135,2405,5,5,5,555,Champions
14768,16,5,191,4,1,1,411,Promising
14769,1,1062,9914,5,5,5,555,Champions
14770,231,52,851,1,3,3,133,At Risk
14772,111,9,135,2,1,1,211,Hibernating
14775,57,60,987,3,4,4,344,Loyal Customers
14776,50,117,2505,3,4,5,345,Loyal Customers
14778,126,35,718,2,3,3,233,At Risk
14779,279,41,358,1,3,2,132,At Risk
14780,53,27,433,3,2,2,322,About to Sleep
14782,318,6,198,1,1,1,111,Hibernating
14784,25,15,282,4,2,2,422,Potential Loyalists
14785,9,3,76,5,1,1,511,New Customers
14788,6,30,667,5,3,3,533,Potential Loyalists
14789,27,6,196,4,1,1,411,Promising
14790,15,46,725,4,3,3,433,Potential Loyalists
14792,62,2,5,3,1,1,311,About to Sleep
14793,20,14,223,4,1,1,411,Promising
14794,1,80,1281,5,4,4,544,Champions
14795,165,6,127,2,1,1,211,Hibernating
14796,0,1132,7399,5,5,5,555,Champions
14798,51,12,170,3,1,1,311,About to Sleep
14799,50,13,149,3,1,1,311,About to Sleep
14800,46,383,4168,3,5,5,355,Loyal Customers
14801,60,57,153,3,3,1,331,Need Attention
14803,161,44,822,2,3,3,233,At Risk
14804,7,12,350,5,1,2,512,New Customers
14805,14,46,519,4,3,3,433,Potential Loyalists
14806,74,11,191,2,1,1,211,Hibernating
14808,38,231,2606,3,5,5,355,Loyal Customers
14810,39,254,1938,3,5,4,354,Loyal Customers
14813,368,29,139,1,2,1,121,Hibernating
14815,35,53,754,3,3,3,333,Need Attention
14816,196,4,270,1,1,2,112,Hibernating
14817,199,63,1077,1,4,4,144,At Risk
14818,72,48,630,2,3,3,233,At Risk
14819,63,13,267,3,1,2,312,About to Sleep
14820,20,29,499,4,2,3,423,Potential Loyalists
14821,365,2,48,1,1,1,111,Hibernating
14823,179,70,270,1,4,2,142,At Risk
14824,9,29,1112,5,2,4,524,Potential Loyalists
14825,2,120,2152,5,4,5,545,Champions
14828,195,17,2134,1,2,5,125,Hibernating
14829,28,42,683,4,3,3,433,Potential Loyalists
14830,52,39,169,3,3,1,331,Need Attention
14834,16,67,1690,4,4,4,444,Loyal Customers
14836,9,6,100,5,1,1,511,New Customers
14837,88,108,1601,2,4,4,244,At Risk
14840,266,4,62,1,1,1,111,Hibernating
14841,52,138,3229,3,5,5,355,Loyal Customers
14842,42,145,2758,3,5,5,355,Loyal Customers
14844,62,130,3142,3,5,5,355,Loyal Customers
14847,147,13,304,2,1,2,212,Hibernating
14849,20,388,7753,4,5,5,455,Loyal Customers
14850,310,21,318,1,2,2,122,Hibernating
14851,22,28,499,4,2,3,423,Potential Loyalists
14852,57,143,2764,3,5,5,355,Loyal Customers
14853,23,9,472,4,1,3,413,Promising
14854,77,126,2681,2,5,5,255,Can't Loose
14855,118,20,637,2,2,3,223,Hibernating
14856,35,65,1260,3,4,4,344,Loyal Customers
14857,58,60,1139,3,4,4,344,Loyal Customers
14859,11,58,1319,5,4,4,544,Champions
14860,18,11,165,4,1,1,411,Promising
14861,51,6,122,3,1,1,311,About to Sleep
14862,24,48,818,4,3,3,433,Potential Loyalists
14863,28,11,263,4,1,2,412,Promising
14865,6,4,52,5,1,1,511,New Customers
14866,9,99,14345,5,4,5,545,Champions
14867,184,36,694,1,3,3,133,At Risk
14868,2,144,2905,5,5,5,555,Champions
14869,7,70,684,5,4,3,543,Champions
14870,260,13,323,1,1,2,112,Hibernating
14871,2,93,442,5,4,2,542,Champions
14873,209,28,505,1,2,3,123,Hibernating
14875,106,47,1443,2,3,4,234,At Risk
14878,11,122,1404,5,5,4,554,Champions
14880,76,46,677,2,3,3,233,At Risk
14881,18,17,246,4,2,2,422,Potential Loyalists
14882,25,11,587,4,1,3,413,Promising
14883,17,53,733,4,3,3,433,Potential Loyalists
14885,130,15,760,2,2,3,223,Hibernating
14886,251,18,353,1,2,2,122,Hibernating
14887,78,6,1862,2,1,4,214,Hibernating
14888,206,20,359,1,2,2,122,Hibernating
14889,335,10,131,1,1,1,111,Hibernating
14890,252,7,122,1,1,1,111,Hibernating
14891,147,33,535,2,3,3,233,At Risk
14893,8,73,1197,5,4,4,544,Champions
14894,84,23,645,2,2,3,223,Hibernating
14895,6,498,10909,5,5,5,555,Champions
14896,203,43,448,1,3,2,132,At Risk
14897,6,55,1348,5,3,4,534,Potential Loyalists
14898,22,109,1204,4,4,4,444,Loyal Customers
14901,10,96,1377,5,4,4,544,Champions
14902,24,20,322,4,2,2,422,Potential Loyalists
14903,20,350,2617,4,5,5,455,Loyal Customers
14904,1,69,992,5,4,4,544,Champions
14905,156,17,609,2,2,3,223,Hibernating
14907,2,165,3428,5,5,5,555,Champions
14908,73,9,274,2,1,2,212,Hibernating
14910,1,30,417,5,3,2,532,Potential Loyalists
14911,0,5670,141148,5,5,5,555,Champions
14912,15,27,856,4,2,3,423,Potential Loyalists
14913,34,87,1194,3,4,4,344,Loyal Customers
14915,90,12,300,2,1,2,212,Hibernating
14916,69,77,1228,3,4,4,344,Loyal Customers
14918,114,45,1587,2,3,4,234,At Risk
14920,211,57,952,1,3,4,134,At Risk
14921,29,78,1286,4,4,4,444,Loyal Customers
14923,49,44,726,3,3,3,333,Need Attention
14924,244,10,306,1,1,2,112,Hibernating
14929,31,11,221,4,1,1,411,Promising
14930,107,127,2298,2,5,5,255,Can't Loose
14931,3,41,1246,5,3,4,534,Potential Loyalists
14932,364,17,352,1,2,2,122,Hibernating
14934,80,87,1846,2,4,4,244,At Risk
14935,296,10,1782,1,1,4,114,Hibernating
14936,32,364,7963,3,5,5,355,Loyal Customers
14937,55,34,1607,3,3,4,334,Need Attention
14944,28,170,5837,4,5,5,455,Loyal Customers
14946,13,3,100,4,1,1,411,Promising
14947,71,14,286,2,1,2,212,Hibernating
14948,22,63,1076,4,4,4,444,Loyal Customers
14950,18,19,363,4,2,2,422,Potential Loyalists
14951,78,20,301,2,2,2,222,Hibernating
14952,58,138,8034,3,5,5,355,Loyal Customers
14953,24,54,260,4,3,2,432,Potential Loyalists
14954,11,77,251,5,4,2,542,Champions
14957,252,12,54,1,1,1,111,Hibernating
14958,146,41,456,2,3,2,232,At Risk
14959,63,59,670,3,4,3,343,Loyal Customers
14960,7,27,206,5,2,1,521,Potential Loyalists
14961,9,312,6906,5,5,5,555,Champions
14962,269,5,123,1,1,1,111,Hibernating
14963,8,192,1376,5,5,4,554,Champions
14964,246,13,197,1,1,1,111,Hibernating
14965,95,81,555,2,4,3,243,At Risk
14966,13,36,164,4,3,1,431,Potential Loyalists
14967,48,6,463,3,1,2,312,About to Sleep
14968,29,37,131,4,3,1,431,Potential Loyalists
14970,67,34,1573,3,3,4,334,Need Attention
14971,34,155,1012,3,5,4,354,Loyal Customers
14972,127,18,103,2,2,1,221,Hibernating
14973,106,32,1304,2,3,4,234,At Risk
14974,36,17,81,3,2,1,321,About to Sleep
14975,56,11,275,3,1,2,312,About to Sleep
14976,56,72,747,3,4,3,343,Loyal Customers
14978,71,214,1789,2,5,4,254,Can't Loose
14981,245,8,97,1,1,1,111,Hibernating
14984,18,39,181,4,3,1,431,Potential Loyalists
14985,197,83,244,1,4,2,142,At Risk
14987,14,4,324,4,1,2,412,Promising
14988,210,40,312,1,3,2,132,At Risk
14995,37,60,197,3,4,1,341,Loyal Customers
14997,45,26,531,3,2,3,323,About to Sleep
14998,169,74,376,2,4,2,242,At Risk
15000,46,77,449,3,4,2,342,Loyal Customers
15002,114,115,1582,2,4,4,244,At Risk
15004,146,154,1138,2,5,4,254,Can't Loose
15005,14,1112,5710,4,5,5,455,Loyal Customers
15006,50,132,406,3,5,2,352,Loyal Customers
15007,158,12,151,2,1,1,211,Hibernating
15009,11,180,1158,5,5,4,554,Champions
15010,34,20,301,3,2,2,322,About to Sleep
15012,52,122,338,3,5,2,352,Loyal Customers
15014,42,33,239,3,3,2,332,Need Attention
15016,171,20,158,2,2,1,221,Hibernating
15017,32,20,113,3,2,1,321,About to Sleep
15018,37,31,480,3,3,3,333,Need Attention
15019,265,66,218,1,4,1,141,At Risk
15021,7,444,1628,5,5,4,554,Champions
15022,10,121,788,5,5,3,553,Champions
15023,2,553,6403,5,5,5,555,Champions
15024,8,152,1547,5,5,4,554,Champions
15025,32,67,321,3,4,2,342,Loyal Customers
15026,79,61,434,2,4,2,242,At Risk
15027,29,35,1050,4,3,4,434,Potential Loyalists
15028,7,48,605,5,3,3,533,Potential Loyalists
15030,70,7,515,3,1,3,313,About to Sleep
15031,3,110,590,5,4,3,543,Champions
15032,255,52,4941,1,3,5,135,At Risk
15033,3,501,2274,5,5,5,555,Champions
15034,14,390,4065,4,5,5,455,Loyal Customers
15035,88,27,240,2,2,2,222,Hibernating
15036,71,119,369,2,4,2,242,At Risk
15038,57,125,606,3,5,3,353,Loyal Customers
15039,8,1477,18936,5,5,5,555,Champions
15041,169,66,143,2,4,1,241,At Risk
15042,198,5,133,1,1,1,111,Hibernating
15043,30,3,537,4,1,3,413,Promising
15044,18,444,7371,4,5,5,455,Loyal Customers
15045,150,12,730,2,1,3,213,Hibernating
15046,8,201,4990,5,5,5,555,Champions
15047,268,22,332,1,2,2,122,Hibernating
15048,64,94,330,3,4,2,342,Loyal Customers
15049,272,3,120,1,1,1,111,Hibernating
15050,24,76,1705,4,4,4,444,Loyal Customers
15051,22,142,1313,4,5,4,454,Loyal Customers
15052,318,28,191,1,2,1,121,Hibernating
15053,3,69,662,5,4,3,543,Champions
15054,11,114,248,5,4,2,542,Champions
15057,274,25,1480,1,2,4,124,Hibernating
15058,24,266,1954,4,5,4,454,Loyal Customers
15059,39,237,1212,3,5,4,354,Loyal Customers
15060,7,115,232,5,4,1,541,Champions
15061,2,403,54391,5,5,5,555,Champions
15062,70,57,965,3,3,4,334,Need Attention
15063,212,5,368,1,1,2,112,Hibernating
15065,36,155,3081,3,5,5,355,Loyal Customers
15066,52,42,873,3,3,3,333,Need Attention
15067,77,82,1710,2,4,4,244,At Risk
15068,45,104,486,3,4,3,343,Loyal Customers
15069,178,70,1069,2,4,4,244,At Risk
15070,371,1,106,1,1,1,111,Hibernating
15071,92,26,967,2,2,4,224,Hibernating
15073,8,54,1020,5,3,4,534,Potential Loyalists
15074,104,41,722,2,3,3,233,At Risk
15075,76,27,760,2,2,3,223,Hibernating
15076,171,49,857,2,3,3,233,At Risk
15078,6,440,9514,5,5,5,555,Champions
15079,211,47,869,1,3,3,133,At Risk
15081,21,33,484,4,3,3,433,Potential Loyalists
15083,255,5,85,1,1,1,111,Hibernating
15087,280,15,300,1,2,2,122,Hibernating
15088,20,57,1139,4,3,4,434,Potential Loyalists
15089,9,145,2348,5,5,5,555,Champions
15090,307,23,370,1,2,2,122,Hibernating
15091,66,30,471,3,3,3,333,Need Attention
15092,214,26,442,1,2,2,122,Hibernating
15093,17,108,4561,4,4,5,445,Loyal Customers
15095,102,47,1345,2,3,4,234,At Risk
15096,41,11,214,3,1,1,311,About to Sleep
15097,3,25,237,5,2,1,521,Potential Loyalists
15098,181,3,39916,1,1,5,115,Hibernating
15099,83,23,397,2,2,2,222,Hibernating
15100,332,3,875,1,1,3,113,Hibernating
15101,7,8,313,5,1,2,512,New Customers
15103,30,35,689,4,3,3,433,Potential Loyalists
15104,195,67,961,1,4,4,144,At Risk
15105,17,101,2260,4,4,5,445,Loyal Customers
15106,16,100,1374,4,4,4,444,Loyal Customers
15107,310,16,311,1,2,2,122,Hibernating
15108,140,60,1275,2,4,4,244,At Risk
15109,244,28,470,1,2,3,123,Hibernating
15110,22,35,988,4,3,4,434,Potential Loyalists
15111,28,84,1529,4,4,4,444,Loyal Customers
15113,8,97,3471,5,4,5,545,Champions
15114,29,197,2678,4,5,5,455,Loyal Customers
15115,17,21,334,4,2,2,422,Potential Loyalists
15116,16,45,1336,4,3,4,434,Potential Loyalists
15117,13,79,1510,4,4,4,444,Loyal Customers
15118,133,1,244,2,1,2,212,Hibernating
15119,244,14,259,1,1,2,112,Hibernating
15120,132,21,349,2,2,2,222,Hibernating
15121,49,28,444,3,2,2,322,About to Sleep
15122,113,82,1596,2,4,4,244,At Risk
15123,6,106,2151,5,4,5,545,Champions
15124,21,15,173,4,2,1,421,Potential Loyalists
15125,24,127,11485,4,5,5,455,Loyal Customers
15127,64,16,400,3,2,2,322,About to Sleep
15128,59,102,1427,3,4,4,344,Loyal Customers
15129,49,84,3420,3,4,5,345,Loyal Customers
15130,168,22,321,2,2,2,222,Hibernating
15132,17,52,954,4,3,4,434,Potential Loyalists
15133,126,29,975,2,2,4,224,Hibernating
15134,13,73,1359,4,4,4,444,Loyal Customers
15135,238,9,137,1,1,1,111,Hibernating
15136,1,68,1250,5,4,4,544,Champions
15139,238,13,174,1,1,1,111,Hibernating
15140,51,80,2316,3,4,5,345,Loyal Customers
15142,45,26,489,3,2,3,323,About to Sleep
15143,224,14,250,1,1,2,112,Hibernating
15144,7,217,6483,5,5,5,555,Champions
15145,3,67,1171,5,4,4,544,Champions
15146,163,91,1290,2,4,4,244,At Risk
15147,239,28,613,1,2,3,123,Hibernating
15148,9,20,294,5,2,2,522,Potential Loyalists
15149,132,23,509,2,2,3,223,Hibernating
15150,16,341,5128,4,5,5,455,Loyal Customers
15152,8,271,4608,5,5,5,555,Champions
15153,30,22,317,4,2,2,422,Potential Loyalists
15154,74,71,213,2,4,1,241,At Risk
15156,0,55,936,5,3,4,534,Potential Loyalists
15157,2,125,1890,5,5,4,554,Champions
15158,44,7,400,3,1,2,312,About to Sleep
15159,0,710,18362,5,5,5,555,Champions
15160,356,4,156,1,1,1,111,Hibernating
15163,17,29,291,4,2,2,422,Potential Loyalists
15164,67,101,765,3,4,3,343,Loyal Customers
15165,372,27,473,1,2,3,123,Hibernating
15167,319,39,135,1,3,1,131,At Risk
15168,24,5,104,4,1,1,411,Promising
15171,330,5,1288,1,1,4,114,Hibernating
15172,7,110,1572,5,4,4,544,Champions
15174,321,11,132,1,1,1,111,Hibernating
15175,70,23,214,3,2,1,321,About to Sleep
15178,259,3,39,1,1,1,111,Hibernating
15179,17,93,2161,4,4,5,445,Loyal Customers
15180,366,6,85,1,1,1,111,Hibernating
15181,65,16,679,3,2,3,323,About to Sleep
15182,153,29,606,2,2,3,223,Hibernating
15184,28,62,368,4,4,2,442,Loyal Customers
15185,69,21,300,3,2,2,322,About to Sleep
15186,13,19,403,4,2,2,422,Potential Loyalists
15187,0,91,4742,5,4,5,545,Champions
15189,0,212,16133,5,5,5,555,Champions
15192,118,51,1020,2,3,4,234,At Risk
15193,59,19,487,3,2,3,323,About to Sleep
15194,2,310,7489,5,5,5,555,Champions
15195,1,1,3861,5,1,5,515,New Customers
15197,9,32,1069,5,3,4,534,Potential Loyalists
15198,91,10,190,2,1,1,211,Hibernating
15199,58,13,1263,3,1,4,314,About to Sleep
15201,86,69,1218,2,4,4,244,At Risk
15203,24,142,1763,4,5,4,454,Loyal Customers
15204,356,9,313,1,1,2,112,Hibernating
15205,84,37,635,2,3,3,233,At Risk
15206,9,9,417,5,1,2,512,New Customers
15208,0,42,854,5,3,3,533,Potential Loyalists
15210,224,20,321,1,2,2,122,Hibernating
15211,59,52,869,3,3,3,333,Need Attention
15212,240,5,99,1,1,1,111,Hibernating
15213,317,24,319,1,2,2,122,Hibernating
15214,0,110,1612,5,4,4,544,Champions
15215,45,35,720,3,3,3,333,Need Attention
15216,86,2,96,2,1,1,211,Hibernating
15218,9,166,5671,5,5,5,555,Champions
15219,175,9,300,2,1,2,212,Hibernating
15220,50,117,1729,3,4,4,344,Loyal Customers
15221,365,5,401,1,1,2,112,Hibernating
15222,317,5,585,1,1,3,113,Hibernating
15223,224,20,748,1,2,3,123,Hibernating
15224,357,14,315,1,1,2,112,Hibernating
15225,233,23,399,1,2,2,122,Hibernating
15226,309,8,150,1,1,1,111,Hibernating
15227,35,58,1190,3,4,4,344,Loyal Customers
15228,65,125,3331,3,5,5,355,Loyal Customers
15230,238,23,418,1,2,2,122,Hibernating
15232,112,31,597,2,3,3,233,At Risk
15234,275,14,191,1,1,1,111,Hibernating
15235,216,143,2178,1,5,5,155,Can't Loose
15236,297,15,314,1,2,2,122,Hibernating
15237,0,99,1369,5,4,4,544,Champions
15238,28,50,1045,4,3,4,434,Potential Loyalists
15239,9,49,764,5,3,3,533,Potential Loyalists
15240,43,78,1675,3,4,4,344,Loyal Customers
15241,65,110,1716,3,4,4,344,Loyal Customers
15243,73,22,305,2,2,2,222,Hibernating
15244,64,34,617,3,3,3,333,Need Attention
15245,133,89,2471,2,4,5,245,At Risk
15246,237,33,499,1,3,3,133,At Risk
15247,121,6,353,2,1,2,212,Hibernating
15249,30,350,6531,4,5,5,455,Loyal Customers
15251,8,111,10440,5,4,5,545,Champions
15252,35,44,722,3,3,3,333,Need Attention
15253,15,53,894,4,3,3,433,Potential Loyalists
15254,126,18,291,2,2,2,222,Hibernating
15255,65,47,869,3,3,3,333,Need Attention
15256,147,6,96,2,1,1,211,Hibernating
15257,282,7,314,1,1,2,112,Hibernating
15258,167,34,602,2,3,3,233,At Risk
15260,99,77,1775,2,4,4,244,At Risk
15261,134,19,248,2,2,2,222,Hibernating
15262,322,10,175,1,1,1,111,Hibernating
15263,105,12,153,2,1,1,211,Hibernating
15264,63,23,381,3,2,2,322,About to Sleep
15265,150,82,1465,2,4,4,244,At Risk
15266,337,6,115,1,1,1,111,Hibernating
15267,21,11,1715,4,1,4,414,Promising
15269,22,2,408,4,1,2,412,Promising
15270,14,41,2361,4,3,5,435,Potential Loyalists
15271,6,264,2344,5,5,5,555,Champions
15272,56,63,685,3,4,3,343,Loyal Customers
15274,3,47,695,5,3,3,533,Potential Loyalists
15275,36,41,590,3,3,3,333,Need Attention
15276,65,49,108,3,3,1,331,Need Attention
15277,45,12,252,3,1,2,312,About to Sleep
15279,353,19,282,1,2,2,122,Hibernating
15280,171,16,105,2,2,1,221,Hibernating
15281,57,139,2257,3,5,5,355,Loyal Customers
15286,48,3,239,3,1,2,312,About to Sleep
15287,21,20,479,4,2,3,423,Potential Loyalists
15288,42,88,2264,3,4,5,345,Loyal Customers
15289,28,58,922,4,4,4,444,Loyal Customers
15290,3,204,7851,5,5,5,555,Champions
15291,24,103,4615,4,4,5,445,Loyal Customers
15292,200,24,161,1,2,1,121,Hibernating
15296,49,194,3581,3,5,5,355,Loyal Customers
15297,9,39,620,5,3,3,533,Potential Loyalists
15298,1,192,4724,5,5,5,555,Champions
15299,66,7,4505,3,1,5,315,About to Sleep
15300,63,28,486,3,2,3,323,About to Sleep
15301,49,242,4950,3,5,5,355,Loyal Customers
15303,289,31,560,1,3,3,133,At Risk
15304,59,23,683,3,2,3,323,About to Sleep
15306,63,58,1149,3,4,4,344,Loyal Customers
15307,94,12,196,2,1,1,211,Hibernating
15308,273,19,301,1,2,2,122,Hibernating
15311,-1,2366,59457,5,5,5,555,Champions
15312,74,47,906,2,3,3,233,At Risk
15313,109,1,52,2,1,1,211,Hibernating
15314,198,24,319,1,2,2,122,Hibernating
15315,63,37,556,3,3,3,333,Need Attention
15316,325,1,165,1,1,1,111,Hibernating
15318,2,33,300,5,3,2,532,Potential Loyalists
15319,282,16,195,1,2,1,121,Hibernating
15320,43,36,246,3,3,2,332,Need Attention
15321,69,95,2709,3,4,5,345,Loyal Customers
15322,84,42,661,2,3,3,233,At Risk
15325,102,48,137,2,3,1,231,At Risk
15326,332,29,302,1,2,2,122,Hibernating
15327,51,10,204,3,1,1,311,About to Sleep
15329,38,57,1019,3,3,4,334,Need Attention
15330,31,13,707,4,1,3,413,Promising
15332,365,35,1650,1,3,4,134,At Risk
15333,207,16,1022,1,2,4,124,Hibernating
15334,155,98,302,2,4,2,242,At Risk
15335,52,35,155,3,3,1,331,Need Attention
15339,65,86,533,3,4,3,343,Loyal Customers
15341,79,17,2018,2,2,5,225,Hibernating
15342,128,24,396,2,2,2,222,Hibernating
15343,86,21,352,2,2,2,222,Hibernating
15344,-1,26,548,5,2,3,523,Potential Loyalists
15345,44,20,381,3,2,2,322,About to Sleep
15346,331,17,244,1,2,2,122,Hibernating
15347,365,5,200,1,1,1,111,Hibernating
15348,71,9,156,2,1,1,211,Hibernating
15349,157,71,421,2,4,2,242,At Risk
15350,372,5,114,1,1,1,111,Hibernating
15351,11,219,1813,5,5,4,554,Champions
15353,253,61,734,1,4,3,143,At Risk
15355,28,14,266,4,1,2,412,Promising
15356,30,499,2464,4,5,5,455,Loyal Customers
15358,3,551,8142,5,5,5,555,Champions
15360,38,13,422,3,1,2,312,About to Sleep
15361,360,7,417,1,1,2,112,Hibernating
15363,371,16,318,1,2,2,122,Hibernating
15364,94,29,903,2,2,3,223,Hibernating
15365,24,114,2271,4,4,5,445,Loyal Customers
15366,74,44,591,2,3,3,233,At Risk
15367,56,95,1832,3,4,4,344,Loyal Customers
15368,20,4,445,4,1,2,412,Promising
15370,39,94,2341,3,4,5,345,Loyal Customers
15372,136,27,1998,2,2,4,224,Hibernating
15373,7,132,2346,5,5,5,555,Champions
15374,127,3,167,2,1,1,211,Hibernating
15376,39,116,1164,3,4,4,344,Loyal Customers
15379,168,194,3614,2,5,5,255,Can't Loose
15380,7,36,1674,5,3,4,534,Potential Loyalists
15381,212,8,592,1,1,3,113,Hibernating
15382,13,302,5814,4,5,5,455,Loyal Customers
15384,168,41,625,2,3,3,233,At Risk
15385,39,12,312,3,1,2,312,About to Sleep
15386,185,31,386,1,3,2,132,At Risk
15388,269,10,136,1,1,1,111,Hibernating
15389,171,1,500,2,1,3,213,Hibernating
15392,3,84,1497,5,4,4,544,Champions
15393,15,12,227,4,1,1,411,Promising
15394,8,85,2133,5,4,5,545,Champions
15395,324,7,103,1,1,1,111,Hibernating
15396,111,14,284,2,1,2,212,Hibernating
15397,288,6,91,1,1,1,111,Hibernating
15398,15,73,1311,4,4,4,444,Loyal Customers
15399,0,50,790,5,3,3,533,Potential Loyalists
15400,91,12,714,2,1,3,213,Hibernating
15402,147,42,598,2,3,3,233,At Risk
15405,188,8,346,1,1,2,112,Hibernating
15406,30,53,479,4,3,3,433,Potential Loyalists
15407,32,148,966,3,5,4,354,Loyal Customers
15408,263,34,247,1,3,2,132,At Risk
15410,83,122,3379,2,5,5,255,Can't Loose
15411,25,98,1302,4,4,4,444,Loyal Customers
15412,170,10,185,2,1,1,211,Hibernating
15414,8,39,755,5,3,3,533,Potential Loyalists
15415,312,47,537,1,3,3,133,At Risk
15416,63,192,3884,3,5,5,355,Loyal Customers
15417,84,28,491,2,2,3,223,Hibernating
15419,23,8,134,4,1,1,411,Promising
15421,57,53,919,3,3,4,334,Need Attention
15422,322,6,96,1,1,1,111,Hibernating
15423,37,2,43,3,1,1,311,About to Sleep
15424,253,17,378,1,2,2,122,Hibernating
15426,18,275,1247,4,5,4,454,Loyal Customers
15427,32,292,1278,3,5,4,354,Loyal Customers
15428,14,6,90,4,1,1,411,Promising
15429,25,82,350,4,4,2,442,Loyal Customers
15432,22,10,166,4,1,1,411,Promising
15433,212,41,515,1,3,3,133,At Risk
15434,7,55,1021,5,3,4,534,Potential Loyalists
15435,21,29,130,4,2,1,421,Potential Loyalists
15436,11,291,916,5,5,4,554,Champions
15437,261,45,171,1,3,1,131,At Risk
15438,130,25,141,2,2,1,221,Hibernating
15440,53,62,357,3,4,2,342,Loyal Customers
15442,247,2,594,1,1,3,113,Hibernating
15443,0,372,3006,5,5,5,555,Champions
15444,8,214,1287,5,5,4,554,Champions
15445,263,5,111,1,1,1,111,Hibernating
15447,329,9,151,1,1,1,111,Hibernating
15448,311,28,481,1,2,3,123,Hibernating
15449,25,60,950,4,4,4,444,Loyal Customers
15450,29,30,417,4,3,2,432,Potential Loyalists
15452,28,56,498,4,3,3,433,Potential Loyalists
15453,0,279,1206,5,5,4,554,Champions
15454,361,25,166,1,2,1,121,Hibernating
15456,282,58,412,1,4,2,142,At Risk
15457,261,58,211,1,4,1,141,At Risk
15458,24,7,159,4,1,1,411,Promising
15460,353,56,181,1,3,1,131,At Risk
15462,93,11,233,2,1,1,211,Hibernating
15463,28,7,123,4,1,1,411,Promising
15464,337,155,947,1,5,4,154,Can't Loose
15465,18,97,7301,4,4,5,445,Loyal Customers
15466,84,57,308,2,3,2,232,At Risk
15467,8,52,500,5,3,3,533,Potential Loyalists
15468,50,24,455,3,2,2,322,About to Sleep
15469,49,24,524,3,2,3,323,About to Sleep
15471,1,73,415,5,4,2,542,Champions
15472,112,76,329,2,4,2,242,At Risk
15473,13,11,1771,4,1,4,414,Promising
15475,76,29,442,2,2,2,222,Hibernating
15478,39,44,1376,3,3,4,334,Need Attention
15480,115,45,882,2,3,3,233,At Risk
15482,14,97,10861,4,4,5,445,Loyal Customers
15483,160,84,182,2,4,1,241,At Risk
15484,0,187,3512,5,5,5,555,Champions
15485,29,85,2540,4,4,5,445,Loyal Customers
15488,91,2,91,2,1,1,211,Hibernating
15489,21,50,1117,4,3,4,434,Potential Loyalists
15491,94,154,3025,2,5,5,255,Can't Loose
15492,27,35,648,4,3,3,433,Potential Loyalists
15493,31,289,1756,4,5,4,454,Loyal Customers
15494,20,122,1222,4,5,4,454,Loyal Customers
15497,16,15,1258,4,2,4,424,Potential Loyalists
15498,1,512,13083,5,5,5,555,Champions
15500,7,68,1100,5,4,4,544,Champions
15502,14,213,10294,4,5,5,455,Loyal Customers
15503,361,66,100,1,4,1,141,At Risk
15504,80,13,46,2,1,1,211,Hibernating
15505,51,97,3571,3,4,5,345,Loyal Customers
15506,21,161,907,4,5,3,453,Loyal Customers
15507,170,45,447,2,3,2,232,At Risk
15508,188,92,946,1,4,4,144,At Risk
15510,329,1,250,1,1,2,112,Hibernating
15511,10,158,810,5,5,3,553,Champions
15512,154,7,119,2,1,1,211,Hibernating
15513,32,308,14632,3,5,5,355,Loyal Customers
15514,11,166,3946,5,5,5,555,Champions
15516,43,15,55,3,2,1,321,About to Sleep
15517,232,27,256,1,2,2,122,Hibernating
15518,63,210,1807,3,5,4,354,Loyal Customers
15520,0,18,337,5,2,2,522,Potential Loyalists
15521,39,185,2904,3,5,5,355,Loyal Customers
15522,31,56,368,4,3,2,432,Potential Loyalists
15523,83,10,408,2,1,2,212,Hibernating
15524,23,1,440,4,1,2,412,Promising
15525,1,156,650,5,5,3,553,Champions
15526,32,4,146,3,1,1,311,About to Sleep
15527,17,162,2344,4,5,5,455,Loyal Customers
15528,253,26,214,1,2,1,121,Hibernating
15529,21,662,3645,4,5,5,455,Loyal Customers
15530,20,107,1441,4,4,4,444,Loyal Customers
15531,7,219,1850,5,5,4,554,Champions
15532,24,251,1403,4,5,4,454,Loyal Customers
15533,18,83,758,4,4,3,443,Loyal Customers
15535,172,72,460,2,4,2,242,At Risk
15537,162,24,97,2,2,1,221,Hibernating
15539,6,41,524,5,3,3,533,Potential Loyalists
15540,10,15,207,5,2,1,521,Potential Loyalists
15541,113,29,67,2,2,1,221,Hibernating
